transaction_id,experiment_id,variant,click_id,click_date,transaction_date,booking_value,cancelled
TX017769,EXP001,Control,CLK379675,2026-08-22,2026-08-24,521.5,false
TX017770,EXP001,Control,CLK379714,2026-08-22,2026-08-25,190.82,0
TX017771,EXP001,Control,CLK379738,2026-08-22,2026-08-26,331.13,0
TX017772,EXP001,Control,CLK379749,2026-08-22,2026-08-26,534.88,1
TX017773,EXP001,Control,CLK379757,2026-08-22,2026-08-27,474.61,false
TX017774,EXP001,Control,CLK379782,2026-08-22,2026-08-26,783.76,false
TX017775,EXP001,Control,CLK379805,2026-08-22,2026-08-26,559.52,1
TX017776,EXP001,Control,CLK379841,2026-08-22,2026-08-26,732.61,false
TX017777,EXP001,Control,CLK379849,2026-08-22,2026-08-24,64.68,false
TX017778,EXP001,Control,CLK379869,2026-08-22,2026-08-26,349.5,0
TX017779,EXP001,Control,CLK379888,2026-08-22,2026-08-26,400.67,0
TX017780,EXP001,Control,CLK379895,2026-08-22,2026-08-24,302.18,0
TX017781,EXP001,Control,CLK379899,2026-08-22,2026-08-27,920.91,0
TX017782,EXP001,Control,CLK379903,2026-08-22,2026-08-25,345.27,0
TX017783,EXP001,Control,CLK379910,2026-08-22,2026-08-23,134.91,0
TX017784,EXP001,Control,CLK379931,2026-08-22,2026-08-30,588.03,false
TX017785,EXP001,Control,CLK379933,2026-08-22,2026-08-27,95.32,0
TX017786,EXP001,Control,CLK379992,2026-08-22,2026-08-23,176.55,false
TX017787,EXP001,Control,CLK380034,2026-08-22,2026-08-25,742.44,0
TX017788,EXP001,Control,CLK380062,2026-08-22,2026-08-23,429.23,0
TX017789,EXP001,Control,CLK380098,2026-08-22,2026-08-29,306.45,0
TX017790,EXP001,Control,CLK380123,2026-08-22,2026-09-01,922.73,false
TX017791,EXP001,Control,CLK380170,2026-08-22,2026-08-28,224.38,false
TX017792,EXP001,Control,CLK380226,2026-08-22,2026-08-26,348.0,0
TX017793,EXP001,Control,CLK380279,2026-08-22,2026-08-23,183.69,0
TX017794,EXP001,Control,CLK380299,2026-08-22,2026-08-24,357.62,0
TX017795,EXP001,Control,CLK380300,2026-08-22,2026-08-26,280.97,0
TX017796,EXP001,Control,CLK380355,2026-08-22,2026-08-26,202.95,false
TX017797,EXP001,Control,CLK380372,2026-08-22,2026-08-29,333.58,true
TX017798,EXP001,Control,CLK380398,2026-08-22,2026-08-22,389.59,true
TX017799,EXP001,Control,CLK380483,2026-08-22,2026-08-24,1182.82,false
TX017800,EXP001,Control,CLK380534,2026-08-22,2026-08-22,600.01,0
TX017801,EXP001,Control,CLK380545,2026-08-22,2026-08-23,531.79,1
TX017802,EXP001,Control,CLK380553,2026-08-22,2026-08-23,229.26,0
TX017803,EXP001,Control,CLK380569,2026-08-22,2026-08-28,842.71,0
TX017804,EXP001,Control,CLK380576,2026-08-22,2026-08-30,797.85,false
TX017805,EXP001,Control,CLK380591,2026-08-22,2026-08-29,,false
TX017806,EXP001,Control,CLK380593,2026-08-22,2026-08-28,360.15,false
TX017807,EXP001,Control,CLK380602,2026-08-22,2026-08-23,95.7,false
TX017808,EXP001,Control,CLK380623,2026-08-22,2026-08-24,207.51,0
TX017809,EXP001,Control,CLK380636,2026-08-22,2026-08-23,1579.39,false
TX017810,EXP001,Control,CLK380654,2026-08-22,2026-08-28,306.53,0
TX017811,EXP001,Control,CLK380654,2026-08-22,2026-08-22,547.45,false
TX017812,EXP001,Control,CLK380703,2026-08-22,2026-09-01,353.05,false
TX017813,EXP001,Control,CLK380707,2026-08-22,2026-08-29,366.19,false
TX017814,EXP001,Control,CLK380718,2026-08-22,2026-08-27,,0
TX017815,EXP001,Control,CLK380765,2026-08-22,2026-08-22,641.55,false
TX017816,EXP001,Control,CLK380809,2026-08-22,2026-08-22,1029.92,0
TX017817,EXP001,Control,CLK380837,2026-08-22,2026-08-27,306.91,false
TX017818,EXP001,Control,CLK380847,2026-08-22,2026-08-27,243.99,false
TX017819,EXP001,Control,CLK380867,2026-08-22,2026-08-26,653.98,0
TX017820,EXP001,Control,CLK380869,2026-08-22,2026-08-24,445.02,0
TX017821,EXP001,Control,CLK380899,2026-08-22,2026-08-25,517.42,0
TX017822,EXP001,Control,CLK380907,2026-08-22,2026-08-29,252.73,false
TX017823,EXP001,Control,CLK380927,2026-08-22,2026-08-26,688.83,0
TX017824,EXP001,Control,CLK380931,2026-08-22,2026-08-30,410.12,false
TX017825,EXP001,Control,CLK380935,2026-08-22,2026-08-23,428.63,0
TX017826,EXP001,Control,CLK380942,2026-08-22,2026-08-23,237.49,0
TX017827,EXP001,Control,CLK380969,2026-08-22,2026-08-27,597.96,0
TX017828,EXP001,Control,CLK380977,2026-08-22,2026-08-28,1530.33,0
TX017829,EXP001,Control,CLK380983,2026-08-22,2026-09-01,1220.72,false
TX017830,EXP001,Control,CLK380984,2026-08-22,2026-08-26,502.31,true
TX017831,EXP001,Control,CLK380988,2026-08-22,2026-08-27,858.66,0
TX017832,EXP001,Control,CLK381012,2026-08-22,2026-08-26,,false
TX017833,EXP001,Control,CLK381026,2026-08-22,2026-08-26,659.23,0
TX017834,EXP001,Control,CLK381078,2026-08-22,2026-08-28,468.03,0
TX017835,EXP001,Control,CLK381081,2026-08-22,2026-08-22,,0
TX017836,EXP001,Control,CLK381115,2026-08-22,2026-08-30,421.11,0
TX017837,EXP001,Control,CLK381131,2026-08-22,2026-08-23,662.55,false
TX017838,EXP001,Control,CLK381132,2026-08-22,2026-09-01,242.12,false
TX017839,EXP001,Control,CLK381203,2026-08-22,2026-08-25,,0
TX017840,EXP001,Control,CLK381256,2026-08-22,2026-08-25,375.97,0
TX017841,EXP001,Control,CLK381261,2026-08-22,2026-08-26,1153.41,false
TX017842,EXP001,Control,CLK381266,2026-08-22,2026-08-28,995.27,0
TX017843,EXP001,Control,CLK381275,2026-08-22,2026-08-27,1765.6,0
TX017844,EXP001,Control,CLK381304,2026-08-22,2026-08-30,473.01,0
TX017845,EXP001,Control,CLK381309,2026-08-22,2026-08-22,425.87,0
TX017846,EXP001,Control,CLK381385,2026-08-22,2026-08-24,346.86,1
TX017847,EXP001,Control,CLK381428,2026-08-22,2026-08-26,138.35,false
TX017848,EXP001,Control,CLK381429,2026-08-22,2026-08-22,289.27,0
TX017849,EXP001,Control,CLK381451,2026-08-22,2026-08-29,613.09,0
TX017850,EXP001,Control,CLK381459,2026-08-22,2026-08-30,315.93,false
TX017851,EXP001,Control,CLK381491,2026-08-22,2026-08-29,803.89,false
TX017852,EXP001,Control,CLK381514,2026-08-22,2026-08-27,566.78,false
TX017853,EXP001,Control,CLK381523,2026-08-22,2026-08-30,437.12,false
TX017854,EXP001,Control,CLK381532,2026-08-22,2026-08-25,363.29,0
TX017855,EXP001,Control,CLK381545,2026-08-22,2026-08-29,863.28,false
TX017856,EXP001,Control,CLK381553,2026-08-22,2026-08-29,413.52,false
TX017857,EXP001,Control,CLK381564,2026-08-22,2026-08-23,335.95,0
TX017858,EXP001,Control,CLK381586,2026-08-22,2026-08-23,331.34,0
TX017859,EXP001,Control,CLK381597,2026-08-22,2026-08-28,293.86,1
TX017860,EXP001,Control,CLK381600,2026-08-22,2026-08-29,758.52,false
TX017861,EXP001,Control,CLK381612,2026-08-22,2026-08-23,493.39,false
TX017862,EXP001,Control,CLK381633,2026-08-22,2026-08-22,,0
TX017863,EXP001,Control,CLK381665,2026-08-22,2026-08-25,129.16,true
TX017864,EXP001,Control,CLK381672,2026-08-22,2026-08-22,179.21,0
TX017865,EXP001,Control,CLK381681,2026-08-22,2026-08-28,2360.31,0
TX017866,EXP001,Control,CLK381713,2026-08-22,2026-08-30,145.32,0
TX017867,EXP001,Control,CLK381731,2026-08-22,2026-08-22,270.76,0
TX017868,EXP001,Control,CLK381781,2026-08-22,2026-08-23,538.93,false
TX017869,EXP001,Control,CLK381787,2026-08-22,2026-09-01,399.86,false
TX017870,EXP001,Control,CLK381821,2026-08-22,2026-08-29,220.18,false
TX017871,EXP001,Control,CLK381826,2026-08-22,2026-08-23,480.98,0
TX017872,EXP001,Control,CLK381833,2026-08-22,2026-08-23,,false
TX017873,EXP001,Control,CLK381848,2026-08-22,2026-09-01,734.23,0
TX017874,EXP001,Control,CLK381880,2026-08-22,2026-08-23,478.46,0
TX017875,EXP001,Control,CLK381935,2026-08-22,2026-08-22,314.38,false
TX017876,EXP001,Control,CLK381935,2026-08-22,2026-08-22,433.23,false
TX017877,EXP001,Control,CLK381938,2026-08-22,2026-08-23,488.16,0
TX017878,EXP001,Control,CLK381985,2026-08-22,2026-08-23,217.35,0
TX017879,EXP001,Control,CLK382018,2026-08-22,2026-08-22,2888.64,false
TX017880,EXP001,Control,CLK382052,2026-08-22,2026-08-28,207.22,1
TX017881,EXP001,Control,CLK382057,2026-08-22,2026-08-23,718.91,0
TX017882,EXP001,Control,CLK382058,2026-08-22,2026-08-27,164.21,0
TX017883,EXP001,Control,CLK382083,2026-08-22,2026-08-24,327.35,0
TX017884,EXP001,Control,CLK382092,2026-08-22,2026-08-28,504.45,0
TX017885,EXP001,Control,CLK382120,2026-08-22,2026-08-28,221.38,false
TX017886,EXP001,Control,CLK382128,2026-08-22,2026-08-24,332.53,0
TX017887,EXP001,Control,CLK382145,2026-08-22,2026-08-25,747.86,0
TX017888,EXP001,Control,CLK382150,2026-08-22,2026-08-25,919.91,false
TX017889,EXP001,Control,CLK382187,2026-08-22,2026-09-01,773.76,0
TX017890,EXP001,Control,CLK382196,2026-08-22,2026-09-01,708.43,0
TX017891,EXP001,Control,CLK382221,2026-08-22,2026-08-23,813.35,0
TX017892,EXP001,Control,CLK382259,2026-08-22,2026-08-22,281.38,false
TX017893,EXP001,Control,CLK382299,2026-08-22,2026-08-22,301.97,0
TX017894,EXP001,Control,CLK382323,2026-08-22,2026-08-29,548.56,0
TX017895,EXP001,Control,CLK382332,2026-08-22,2026-08-23,817.37,false
TX017896,EXP001,Control,CLK382349,2026-08-22,2026-08-24,1587.65,false
TX017897,EXP001,Control,CLK382380,2026-08-22,2026-08-23,670.38,0
TX017898,EXP001,Control,CLK382393,2026-08-22,2026-08-29,823.56,0
TX017899,EXP001,Control,CLK382430,2026-08-22,2026-08-25,552.94,false
TX017900,EXP001,Control,CLK382447,2026-08-22,2026-08-27,620.66,false
TX017901,EXP001,Control,CLK382451,2026-08-22,2026-08-28,721.49,0
TX017902,EXP001,Control,CLK382453,2026-08-22,2026-08-24,332.71,0
TX017903,EXP001,Control,CLK382457,2026-08-22,2026-08-30,947.79,0
TX017904,EXP001,Control,CLK382468,2026-08-22,2026-08-28,545.25,0
TX017905,EXP001,Control,CLK382469,2026-08-22,2026-08-24,1010.7,false
TX017906,EXP001,Control,CLK382475,2026-08-22,2026-08-27,309.71,false
TX017907,EXP001,Control,CLK382504,2026-08-22,2026-08-26,285.93,0
TX017908,EXP001,Control,CLK382512,2026-08-22,2026-08-24,856.17,0
TX017909,EXP001,Control,CLK382523,2026-08-22,2026-08-24,711.51,1
TX017910,EXP001,Control,CLK382525,2026-08-22,2026-08-29,88.3,false
TX017911,EXP001,Control,CLK382541,2026-08-22,2026-08-26,717.7,0
TX017912,EXP001,Control,CLK382578,2026-08-22,2026-08-23,115.95,false
TX017913,EXP001,Control,CLK382580,2026-08-22,2026-08-26,1179.36,1
TX017914,EXP001,Control,CLK382596,2026-08-22,2026-08-26,768.49,1
TX017915,EXP001,Control,CLK382601,2026-08-22,2026-08-24,515.8,false
TX017916,EXP001,Control,CLK382605,2026-08-22,2026-08-24,1433.41,false
TX017917,EXP001,Control,CLK382605,2026-08-22,2026-08-25,150.28,false
TX017918,EXP001,Control,CLK382620,2026-08-22,2026-08-24,,false
TX017919,EXP001,Control,CLK382622,2026-08-22,2026-08-24,287.68,false
TX017920,EXP001,Control,CLK382622,2026-08-22,2026-08-24,,false
TX017921,EXP001,Control,CLK382632,2026-08-22,2026-08-23,221.9,false
TX017922,EXP001,Control,CLK382661,2026-08-22,2026-08-30,1580.73,false
TX017923,EXP001,Control,CLK382665,2026-08-22,2026-08-28,240.7,false
TX017924,EXP001,Control,CLK382669,2026-08-22,2026-08-24,407.48,true
TX017925,EXP001,Control,CLK382682,2026-08-22,2026-08-25,902.19,true
TX017926,EXP001,Control,CLK382693,2026-08-22,2026-08-24,244.46,0
TX017927,EXP001,Control,CLK382740,2026-08-22,2026-08-25,957.72,true
TX017928,EXP001,Control,CLK382747,2026-08-22,2026-08-23,929.09,0
TX017929,EXP001,Control,CLK382749,2026-08-22,2026-08-30,413.23,0
TX017930,EXP001,Control,CLK382776,2026-08-22,2026-08-27,552.02,false
TX017931,EXP001,Control,CLK382788,2026-08-22,2026-08-23,334.68,false
TX017932,EXP001,Control,CLK382796,2026-08-22,2026-08-26,254.16,0
TX017933,EXP001,Control,CLK382820,2026-08-22,2026-08-24,95.42,0
TX017934,EXP001,Control,CLK382841,2026-08-22,2026-08-30,834.67,false
TX017935,EXP001,Control,CLK382877,2026-08-22,2026-08-23,215.06,0
TX017936,EXP001,Control,CLK382906,2026-08-22,2026-08-30,284.9,true
TX017937,EXP001,Control,CLK382951,2026-08-22,2026-08-23,953.07,false
TX017938,EXP001,Control,CLK382973,2026-08-22,2026-08-23,655.99,0
TX017939,EXP001,Control,CLK382996,2026-08-22,2026-08-25,378.67,0
TX017940,EXP001,Control,CLK383001,2026-08-22,2026-08-23,1940.04,false
TX017941,EXP001,Control,CLK383021,2026-08-22,2026-08-29,632.77,0
TX017942,EXP001,Control,CLK383033,2026-08-22,2026-08-30,316.27,0
TX017943,EXP001,Control,CLK383059,2026-08-22,2026-08-30,1507.43,false
TX017944,EXP001,Control,CLK383077,2026-08-22,2026-08-30,487.78,false
TX017945,EXP001,Control,CLK383080,2026-08-22,2026-08-23,701.46,false
TX017946,EXP001,Control,CLK383087,2026-08-22,2026-08-22,555.3,false
TX017947,EXP001,Control,CLK383089,2026-08-22,2026-08-22,302.75,false
TX017948,EXP001,Control,CLK383108,2026-08-22,2026-08-23,345.63,false
TX017949,EXP001,Control,CLK383121,2026-08-22,2026-08-24,1405.8,false
TX017950,EXP001,Control,CLK383172,2026-08-22,2026-08-29,322.64,false
TX017951,EXP001,Control,CLK383180,2026-08-22,2026-08-24,441.66,1
TX017952,EXP001,Control,CLK383181,2026-08-22,2026-08-22,113.7,false
TX017953,EXP001,Control,CLK383205,2026-08-22,2026-08-30,676.24,false
TX017954,EXP001,Control,CLK383244,2026-08-22,2026-08-23,794.79,0
TX017955,EXP001,Control,CLK383253,2026-08-22,2026-08-29,471.82,false
TX017956,EXP001,Control,CLK383272,2026-08-22,2026-08-24,422.78,false
TX017957,EXP001,Control,CLK383296,2026-08-22,2026-08-24,237.94,false
TX017958,EXP001,Control,CLK383321,2026-08-22,2026-08-27,510.47,false
TX017959,EXP001,Control,CLK383344,2026-08-22,2026-08-29,245.78,false
TX017960,EXP001,Control,CLK383356,2026-08-22,2026-08-26,731.22,1
TX017961,EXP001,Control,CLK383418,2026-08-22,2026-08-23,757.4,0
TX017962,EXP001,Control,CLK383452,2026-08-22,2026-08-30,369.8,false
TX017963,EXP001,Control,CLK383522,2026-08-22,2026-08-28,182.23,true
TX017964,EXP001,Control,CLK383524,2026-08-22,2026-08-23,311.99,false
TX017965,EXP001,Control,CLK383527,2026-08-22,2026-08-24,481.01,0
TX017966,EXP001,Control,CLK383530,2026-08-22,2026-08-30,436.6,0
TX017967,EXP001,Control,CLK383541,2026-08-22,2026-08-23,642.91,false
TX017968,EXP001,Control,CLK383545,2026-08-22,2026-08-24,490.29,1
TX017969,EXP001,Control,CLK383553,2026-08-22,2026-08-23,1268.45,0
TX017970,EXP001,Control,CLK383575,2026-08-22,2026-08-30,303.9,0
TX017971,EXP001,Control,CLK383609,2026-08-22,2026-08-23,516.01,0
TX017972,EXP001,Control,CLK383615,2026-08-22,2026-08-27,364.22,0
TX017973,EXP001,Control,CLK383622,2026-08-22,2026-08-22,1319.53,true
TX017974,EXP001,Control,CLK383640,2026-08-22,2026-08-30,436.86,true
TX017975,EXP001,Control,CLK383645,2026-08-22,2026-08-29,767.45,false
TX017976,EXP001,Control,CLK383672,2026-08-22,2026-08-23,418.35,false
TX017977,EXP001,Control,CLK383685,2026-08-22,2026-08-29,461.37,0
TX017978,EXP001,Control,CLK383722,2026-08-22,2026-08-22,674.92,0
TX017979,EXP001,Control,CLK383726,2026-08-22,2026-08-27,786.55,false
TX017980,EXP001,Control,CLK383728,2026-08-22,2026-08-30,264.48,false
TX017981,EXP001,Control,CLK383733,2026-08-22,2026-08-30,,false
TX017982,EXP001,Control,CLK383740,2026-08-22,2026-08-23,1887.15,false
TX017983,EXP001,Control,CLK383753,2026-08-22,2026-08-24,782.10,0
TX017984,EXP001,Control,CLK383763,2026-08-22,2026-08-23,437.99,0
TX017985,EXP001,Control,CLK383778,2026-08-22,2026-08-22,635.7,false
TX017986,EXP001,Control,CLK383803,2026-08-22,2026-08-28,444.94,false
TX017987,EXP001,Control,CLK383835,2026-08-22,2026-08-27,539.35,false
TX017988,EXP001,Control,CLK383896,2026-08-22,2026-08-22,144.63,0
TX017989,EXP001,Control,CLK383953,2026-08-22,2026-08-26,392.48,false
TX017990,EXP001,Control,CLK383960,2026-08-22,2026-08-25,255.94,true
TX017991,EXP001,Control,CLK383995,2026-08-22,2026-08-26,272.11,0
TX017992,EXP001,Control,CLK384008,2026-08-22,2026-08-27,645.59,0
TX017993,EXP001,Control,CLK384008,2026-08-22,2026-08-26,354.78,false
TX017994,EXP001,Control,CLK384009,2026-08-22,2026-08-24,131.37,0
TX017995,EXP001,Control,CLK384016,2026-08-22,2026-08-28,162.17,false
TX017996,EXP001,Control,CLK384099,2026-08-22,2026-08-22,582.91,false
TX017997,EXP001,Control,CLK384112,2026-08-22,2026-08-23,516.48,0
TX017998,EXP001,Control,CLK384123,2026-08-22,2026-08-24,250.3,0
TX017999,EXP001,Control,CLK384165,2026-08-22,2026-08-27,,0
TX018000,EXP001,Control,CLK384231,2026-08-22,2026-09-01,407.69,0
TX018001,EXP001,Control,CLK384245,2026-08-22,2026-08-27,219.17,0
TX018002,EXP001,Control,CLK384248,2026-08-22,2026-08-23,716.95,false
TX018003,EXP001,Control,CLK384279,2026-08-22,2026-08-23,172.28,0
TX018004,EXP001,Control,CLK384293,2026-08-22,2026-08-24,298.66,false
TX018005,EXP001,Control,CLK384296,2026-08-22,2026-08-28,494.54,false
TX018006,EXP001,Control,CLK384301,2026-08-22,2026-08-26,421.77,false
TX018007,EXP001,Control,CLK384301,2026-08-22,2026-08-25,944.16,0
TX018008,EXP001,Control,CLK384322,2026-08-22,2026-08-22,,true
TX018009,EXP001,Control,CLK384325,2026-08-22,2026-09-01,556.37,0
TX018010,EXP001,Control,CLK384350,2026-08-22,2026-08-24,938.27,true
TX018011,EXP001,Control,CLK384366,2026-08-22,2026-08-27,728.23,true
TX018012,EXP001,Control,CLK384380,2026-08-22,2026-08-28,824.79,0
TX018013,EXP001,Control,CLK384421,2026-08-22,2026-08-24,1030.78,1
TX018014,EXP001,Control,CLK384427,2026-08-22,2026-08-22,801.92,0
TX018015,EXP001,Control,CLK384435,2026-08-22,2026-08-27,907.28,0
TX018016,EXP001,Control,CLK384437,2026-08-22,2026-08-22,239.72,true
TX018017,EXP001,Control,CLK384449,2026-08-22,2026-08-24,479.82,0
TX018018,EXP001,Control,CLK384480,2026-08-22,2026-08-22,78.08,0
TX018019,EXP001,Control,CLK384488,2026-08-22,2026-08-23,588.42,0
TX018020,EXP001,Control,CLK384493,2026-08-22,2026-08-26,,0
TX018021,EXP001,Control,CLK384557,2026-08-22,2026-08-28,1020.91,true
TX018022,EXP001,Control,CLK384624,2026-08-22,2026-08-29,881.57,false
TX018023,EXP001,Control,CLK384634,2026-08-22,2026-08-22,175.0,false
TX018024,EXP001,Control,CLK384641,2026-08-22,2026-08-30,1248.44,false
TX018025,EXP001,Control,CLK384643,2026-08-22,2026-09-01,558.02,true
TX018026,EXP001,Control,CLK384663,2026-08-22,2026-08-24,1394.68,0
TX018027,EXP001,Control,CLK384683,2026-08-22,2026-08-24,295.77,0
TX018028,EXP001,Control,CLK384704,2026-08-22,2026-08-28,149.32,false
TX018029,EXP001,Control,CLK384720,2026-08-22,2026-08-24,1011.02,false
TX018030,EXP001,Control,CLK384723,2026-08-22,2026-08-24,479.88,true
TX018031,EXP001,Control,CLK384740,2026-08-22,2026-08-23,462.15,0
TX018032,EXP001,Control,CLK384768,2026-08-22,2026-08-23,704.46,0
TX018033,EXP001,Control,CLK384773,2026-08-22,2026-08-22,407.5,false
TX018034,EXP001,Control,CLK384791,2026-08-22,2026-08-28,,true
TX018035,EXP001,Control,CLK384796,2026-08-22,2026-08-25,231.09,false
TX018036,EXP001,Treatment,CLK384859,2026-08-22,2026-08-28,107.4,false
TX018037,EXP001,Treatment,CLK384861,2026-08-22,2026-08-22,409.24,0
TX018038,EXP001,Treatment,CLK384879,2026-08-22,2026-08-25,,0
TX018039,EXP001,Treatment,CLK384887,2026-08-22,2026-08-24,1421.01,0
TX018040,EXP001,Treatment,CLK384888,2026-08-22,2026-08-24,223.12,0
TX018041,EXP001,Treatment,CLK384894,2026-08-22,2026-08-27,608.67,0
TX018042,EXP001,Treatment,CLK384901,2026-08-22,2026-08-26,1019.41,true
TX018043,EXP001,Treatment,CLK384916,2026-08-22,2026-08-27,1169.28,0
TX018044,EXP001,Treatment,CLK384934,2026-08-22,2026-08-27,469.49,false
TX018045,EXP001,Treatment,CLK384941,2026-08-22,2026-08-30,596.42,false
TX018046,EXP001,Treatment,CLK384953,2026-08-22,2026-08-29,1651.38,0
TX018047,EXP001,Treatment,CLK385057,2026-08-22,2026-08-27,404.8,0
TX018048,EXP001,Treatment,CLK385065,2026-08-22,2026-08-28,431.21,0
TX018049,EXP001,Treatment,CLK385078,2026-08-22,2026-08-27,443.06,false
TX018050,EXP001,Treatment,CLK385109,2026-08-22,2026-08-22,305.31,false
TX018051,EXP001,Treatment,CLK385128,2026-08-22,2026-08-23,1316.08,0
TX018052,EXP001,Treatment,CLK385146,2026-08-22,2026-08-23,176.68,false
TX018053,EXP001,Treatment,CLK385146,2026-08-22,2026-08-23,496.11,true
TX018054,EXP001,Treatment,CLK385156,2026-08-22,2026-09-01,429.16,0
TX018055,EXP001,Treatment,CLK385169,2026-08-22,2026-08-23,,false
TX018056,EXP001,Treatment,CLK385210,2026-08-22,2026-08-24,223.83,0
TX018057,EXP001,Treatment,CLK385274,2026-08-22,2026-08-29,446.66,0
TX018058,EXP001,Treatment,CLK385300,2026-08-22,2026-09-01,234.88,false
TX018059,EXP001,Treatment,CLK385301,2026-08-22,2026-08-25,241.41,false
TX018060,EXP001,Treatment,CLK385324,2026-08-22,2026-08-28,676.11,0
TX018061,EXP001,Treatment,CLK385368,2026-08-22,2026-09-01,363.45,0
TX018062,EXP001,Treatment,CLK385380,2026-08-22,2026-08-25,460.03,1
TX018063,EXP001,Treatment,CLK385387,2026-08-22,2026-08-23,1308.2,false
TX018064,EXP001,Treatment,CLK385395,2026-08-22,2026-08-29,283.85,false
TX018065,EXP001,Treatment,CLK385412,2026-08-22,2026-08-24,642.73,0
TX018066,EXP001,Treatment,CLK385434,2026-08-22,2026-08-24,316.46,0
TX018067,EXP001,Treatment,CLK385435,2026-08-22,2026-08-26,394.42,0
TX018068,EXP001,Treatment,CLK385477,2026-08-22,2026-08-26,912.09,0
TX018069,EXP001,Treatment,CLK385488,2026-08-22,2026-08-24,675.2,false
TX018070,EXP001,Treatment,CLK385498,2026-08-22,2026-09-01,77.59,0
TX018071,EXP001,Treatment,CLK385502,2026-08-22,2026-08-28,1235.55,true
TX018072,EXP001,Treatment,CLK385526,2026-08-22,2026-08-30,899.57,0
TX018073,EXP001,Treatment,CLK385536,2026-08-22,2026-08-23,310.9,false
TX018074,EXP001,Treatment,CLK385563,2026-08-22,2026-08-24,391.47,0
TX018075,EXP001,Treatment,CLK385572,2026-08-22,2026-08-29,595.9,false
TX018076,EXP001,Treatment,CLK385617,2026-08-22,2026-08-30,828.25,0
TX018077,EXP001,Treatment,CLK385638,2026-08-22,2026-08-23,1230.75,false
TX018078,EXP001,Treatment,CLK385652,2026-08-22,2026-09-01,499.78,false
TX018079,EXP001,Treatment,CLK385677,2026-08-22,2026-08-22,1151.75,0
TX018080,EXP001,Treatment,CLK385687,2026-08-22,2026-08-23,313.63,false
TX018081,EXP001,Treatment,CLK385709,2026-08-22,2026-08-23,367.21,0
TX018082,EXP001,Treatment,CLK385722,2026-08-22,2026-08-26,949.54,false
TX018083,EXP001,Treatment,CLK385724,2026-08-22,2026-08-26,"1,600.56",false
TX018084,EXP001,Treatment,CLK385776,2026-08-22,2026-08-26,222.6,0
TX018085,EXP001,Treatment,CLK385810,2026-08-22,2026-08-24,256.71,0
TX018086,EXP001,Treatment,CLK385843,2026-08-22,2026-08-30,1042.76,0
TX018087,EXP001,Treatment,CLK385866,2026-08-22,2026-08-30,340.35,0
TX018088,EXP001,Treatment,CLK385884,2026-08-22,2026-08-24,514.45,0
TX018089,EXP001,Treatment,CLK385913,2026-08-22,2026-08-26,737.59,1
TX018090,EXP001,Treatment,CLK385956,2026-08-22,2026-08-26,364.39,false
TX018091,EXP001,Treatment,CLK385957,2026-08-22,2026-08-23,1254.95,true
TX018092,EXP001,Treatment,CLK385976,2026-08-22,2026-08-24,703.61,false
TX018093,EXP001,Treatment,CLK386003,2026-08-22,2026-09-01,419.54,false
TX018094,EXP001,Treatment,CLK386056,2026-08-22,2026-08-25,689.3,0
TX018095,EXP001,Treatment,CLK386060,2026-08-22,2026-08-23,610.02,false
TX018096,EXP001,Treatment,CLK386072,2026-08-22,2026-08-23,371.21,0
TX018097,EXP001,Treatment,CLK386081,2026-08-22,2026-08-30,441.12,0
TX018098,EXP001,Treatment,CLK386092,2026-08-22,2026-08-23,95.11,false
TX018099,EXP001,Treatment,CLK386099,2026-08-22,2026-08-26,803.56,0
TX018100,EXP001,Treatment,CLK386137,2026-08-22,2026-08-22,55.91,0
TX018101,EXP001,Treatment,CLK386157,2026-08-22,2026-08-30,955.06,false
TX018102,EXP001,Treatment,CLK386169,2026-08-22,2026-08-22,,0
TX018103,EXP001,Treatment,CLK386178,2026-08-22,2026-08-24,1214.5,0
TX018104,EXP001,Treatment,CLK386195,2026-08-22,2026-08-23,1174.37,false
TX018105,EXP001,Treatment,CLK386223,2026-08-22,2026-08-25,188.06,false
TX018106,EXP001,Treatment,CLK386251,2026-08-22,2026-08-29,1512.81,0
TX018107,EXP001,Treatment,CLK386285,2026-08-22,2026-08-23,,0
TX018108,EXP001,Treatment,CLK386289,2026-08-22,2026-08-22,470.93,false
TX018109,EXP001,Treatment,CLK386292,2026-08-22,2026-08-24,687.94,1
TX018110,EXP001,Treatment,CLK386343,2026-08-22,2026-08-28,283.66,0
TX018111,EXP001,Treatment,CLK386350,2026-08-22,2026-08-30,694.03,0
TX018112,EXP001,Treatment,CLK386377,2026-08-22,2026-08-24,76.02,1
TX018113,EXP001,Treatment,CLK386380,2026-08-22,2026-08-29,432.45,false
TX018114,EXP001,Treatment,CLK386390,2026-08-22,2026-08-23,648.43,false
TX018115,EXP001,Treatment,CLK386404,2026-08-22,2026-08-24,691.17,false
TX018116,EXP001,Treatment,CLK386426,2026-08-22,2026-08-27,549.58,false
TX018117,EXP001,Treatment,CLK386429,2026-08-22,2026-08-30,493.78,false
TX018118,EXP001,Treatment,CLK386441,2026-08-22,2026-08-28,202.91,false
TX018119,EXP001,Treatment,CLK386445,2026-08-22,2026-08-26,599.47,true
TX018120,EXP001,Treatment,CLK386484,2026-08-22,2026-08-24,214.51,0
TX018121,EXP001,Treatment,CLK386485,2026-08-22,2026-08-26,441.21,0
